wall,env_steps,update,mean_return,mean_percent,best_percent,pi_loss,v_loss,entropy,kl,clip_frac,steps_per_sec
23638.7,1310208,1281,1.517,0.2517,0.5057,-0.0082,0.01,0.346,0.00285,0.0322,53.4
23657.0,1311232,1282,1.517,0.2517,0.5057,-0.0087,0.0033,0.3857,0.00279,0.0244,56.5
23675.3,1312256,1283,1.52,0.252,0.5057,-0.0086,0.0054,0.3076,0.00413,0.0337,56.6
23693.5,1313280,1284,1.524,0.2524,0.5057,-0.0082,0.0038,0.3145,0.0048,0.0359,56.5
23710.8,1314304,1285,1.524,0.2524,0.5057,-0.009,0.0066,0.1999,-0.00092,0.04,60.0
23729.0,1315328,1286,1.541,0.2541,0.5057,-0.0089,0.0083,0.4021,0.01196,0.05,56.5
23746.3,1316352,1287,1.541,0.2541,0.5057,-0.0078,0.0021,0.2768,0.00275,0.0315,60.1
23763.5,1317376,1288,1.541,0.2541,0.5057,-0.0066,0.0021,0.2563,0.00612,0.0481,59.9
23781.8,1318400,1289,1.546,0.2546,0.5057,-0.008,0.0043,0.3349,0.00081,0.021,56.5
23799.0,1319424,1290,1.546,0.2546,0.5057,-0.006,0.0014,0.2394,0.00237,0.0354,60.0
23817.3,1320448,1291,1.553,0.2553,0.5057,-0.0091,0.0045,0.3531,0.0019,0.0261,56.6
23835.6,1321472,1292,1.553,0.2553,0.5057,-0.0056,0.0048,0.3149,-0.00033,0.0212,56.5
23852.8,1322496,1293,1.553,0.2553,0.5057,-0.0076,0.0017,0.1809,0.01096,0.0374,60.0
23872.1,1323520,1294,1.549,0.2549,0.5057,-0.0085,0.0171,0.4537,0.00278,0.0288,53.4
23889.3,1324544,1295,1.549,0.2549,0.5057,-0.0073,0.0015,0.2677,0.0015,0.0361,60.0
23907.6,1325568,1296,1.562,0.2562,0.5057,-0.0121,0.0038,0.3538,0.00618,0.0605,56.6
23925.9,1326592,1297,1.552,0.2552,0.5057,-0.0056,0.008,0.3319,0.00278,0.0383,56.6
23944.1,1327616,1298,1.552,0.2552,0.5057,-0.0104,0.0073,0.3336,0.01225,0.0417,56.6
23961.3,1328640,1299,1.552,0.2552,0.5057,-0.0049,0.0036,0.2432,0.00234,0.0146,60.0
23979.6,1329664,1300,1.558,0.2558,0.5057,-0.0087,0.0014,0.3182,0.00247,0.0525,56.6
23996.8,1330688,1301,1.558,0.2558,0.5057,-0.0029,0.0026,0.2489,0.00124,0.0168,60.0
24015.1,1331712,1302,1.569,0.2569,0.5057,-0.0115,0.0056,0.4195,0.0068,0.051,56.6
24032.3,1332736,1303,1.569,0.2569,0.5057,-0.0064,0.0012,0.1824,-0.00155,0.02,60.0
24050.6,1333760,1304,1.579,0.2579,0.5057,-0.0029,0.0058,0.3627,0.00192,0.0142,56.6
24067.8,1334784,1305,1.579,0.2579,0.5057,-0.0074,0.0011,0.1962,0.00366,0.0269,60.0
24086.1,1335808,1306,1.59,0.259,0.5057,-0.0114,0.0103,0.4111,0.00589,0.0542,56.6
24103.3,1336832,1307,1.59,0.259,0.5057,-0.0077,0.0009,0.3002,0.00088,0.0168,60.0
24121.5,1337856,1308,1.599,0.2599,0.5057,-0.0039,0.007,0.2924,-0.00066,0.0134,56.6
24138.8,1338880,1309,1.599,0.2599,0.5057,-0.0069,0.0009,0.2448,0.00247,0.0254,60.0
24157.0,1339904,1310,1.611,0.2611,0.5057,-0.0051,0.0041,0.3431,-0.00111,0.0183,56.6
24175.3,1340928,1311,1.6,0.26,0.5057,-0.0069,0.0081,0.331,0.00519,0.0349,56.5
24192.5,1341952,1312,1.6,0.26,0.5057,-0.0017,0.0023,0.249,0.00108,0.0186,60.1
24210.8,1342976,1313,1.604,0.2604,0.5057,-0.0106,0.005,0.3956,0.0077,0.0618,56.5
24229.1,1344000,1314,1.596,0.2596,0.5057,-0.0104,0.0064,0.338,0.00319,0.0217,56.6
24246.3,1345024,1315,1.596,0.2596,0.5057,-0.0057,0.0013,0.2352,-0.00027,0.0154,60.0
24264.5,1346048,1316,1.601,0.2601,0.5057,-0.0056,0.0038,0.4152,0.00106,0.0139,56.6
24281.8,1347072,1317,1.601,0.2601,0.5057,-0.0083,0.0007,0.1755,0.00089,0.0281,60.0
24300.0,1348096,1318,1.602,0.2602,0.5057,-0.0078,0.007,0.3637,0.00204,0.0364,56.5
24317.3,1349120,1319,1.602,0.2602,0.5057,-0.0084,0.0006,0.182,-0.00152,0.0291,60.0
24335.5,1350144,1320,1.6,0.26,0.5057,-0.0071,0.0089,0.3914,0.00126,0.0093,56.5
24353.8,1351168,1321,1.602,0.2602,0.5057,-0.0032,0.0028,0.3055,-0.00085,0.0161,56.4
24372.1,1352192,1322,1.595,0.2595,0.5057,-0.0112,0.0097,0.3384,0.00474,0.0142,56.5
24390.4,1353216,1323,1.596,0.2596,0.5057,-0.0068,0.0046,0.3203,0.00267,0.0361,56.6
24407.6,1354240,1324,1.596,0.2596,0.5057,-0.0059,0.0015,0.1759,0.00233,0.0215,60.0
24425.9,1355264,1325,1.597,0.2597,0.5057,-0.0093,0.0057,0.4015,0.00417,0.0398,56.6
24443.1,1356288,1326,1.597,0.2597,0.5057,-0.0058,0.0008,0.1952,-0.0007,0.0234,60.0
24461.4,1357312,1327,1.607,0.2607,0.5057,-0.0075,0.0077,0.4217,0.00202,0.0354,56.5
24478.6,1358336,1328,1.607,0.2607,0.5057,-0.0092,0.0008,0.2013,0.00179,0.0347,60.0
24496.9,1359360,1329,1.61,0.261,0.5057,-0.0072,0.0093,0.3943,0.00313,0.0388,56.6
24514.1,1360384,1330,1.61,0.261,0.5057,-0.0095,0.0006,0.2344,0.00469,0.0381,60.0
24532.4,1361408,1331,1.612,0.2612,0.5057,-0.0053,0.0078,0.3963,0.00049,0.0117,56.5
24549.6,1362432,1332,1.612,0.2612,0.5057,-0.0087,0.0005,0.1978,-0.00187,0.031,60.0
24567.9,1363456,1333,1.615,0.2615,0.5057,-0.009,0.006,0.3811,0.00342,0.032,56.6
24585.1,1364480,1334,1.615,0.2615,0.5057,-0.007,0.0005,0.2403,0.00104,0.0359,60.0
24602.3,1365504,1335,1.615,0.2615,0.5057,-0.0064,0.0022,0.3184,0.00433,0.0249,60.0
24620.6,1366528,1336,1.622,0.2622,0.5057,-0.0096,0.0076,0.3607,0.00297,0.0168,56.5
24639.9,1367552,1337,1.622,0.2622,0.5057,-0.0026,0.016,0.3656,0.00092,0.0122,53.4
24658.2,1368576,1338,1.614,0.2614,0.5057,-0.0017,0.0082,0.3785,0.00161,0.0076,56.5
24676.5,1369600,1339,1.601,0.2601,0.5057,-0.0048,0.0106,0.4576,0.00072,0.0076,56.6
24695.8,1370624,1340,1.58,0.258,0.5057,-0.0092,0.013,0.3809,0.00508,0.0823,53.5
24714.1,1371648,1341,1.579,0.2579,0.5057,-0.0046,0.0035,0.3882,0.00255,0.0344,56.6
24732.3,1372672,1342,1.572,0.2572,0.5057,-0.0068,0.0062,0.3666,0.00305,0.0271,56.6
24749.6,1373696,1343,1.572,0.2572,0.5057,-0.0069,0.0046,0.2909,0.00744,0.0269,60.1
24767.8,1374720,1344,1.583,0.2583,0.5057,-0.0066,0.0049,0.3501,0.00104,0.0181,56.6
24788.2,1375744,1345,1.562,0.2562,0.5057,-0.0087,0.0232,0.4587,0.00172,0.0366,50.8
24806.4,1376768,1346,1.556,0.2556,0.5057,-0.0151,0.0058,0.3862,0.01241,0.0247,56.6
24823.7,1377792,1347,1.556,0.2556,0.5057,-0.0064,0.0023,0.2552,0.00431,0.0298,60.0
24842.0,1378816,1348,1.563,0.2563,0.5057,-0.0072,0.0057,0.3598,0.0031,0.0325,56.5
24861.2,1379840,1349,1.548,0.2548,0.5057,-0.0078,0.0085,0.4656,0.00304,0.0337,53.7
24879.5,1380864,1350,1.547,0.2547,0.5057,-0.0102,0.0074,0.3176,0.00475,0.0273,56.6
24896.7,1381888,1351,1.547,0.2547,0.5057,-0.0073,0.0013,0.2851,0.00481,0.0527,60.0
24915.0,1382912,1352,1.55,0.255,0.5057,-0.0071,0.0045,0.3677,0.00117,0.0315,56.6
24932.2,1383936,1353,1.55,0.255,0.5057,-0.0068,0.0014,0.2113,0.00551,0.0176,60.0
24951.5,1384960,1354,1.546,0.2546,0.5057,-0.0074,0.0101,0.4242,0.00443,0.061,53.4
24968.8,1385984,1355,1.546,0.2546,0.5057,-0.0113,0.0016,0.3722,0.00862,0.0442,59.9
24988.1,1387008,1356,1.533,0.2533,0.5057,-0.0095,0.0138,0.4299,0.00078,0.051,53.4
25005.4,1388032,1357,1.533,0.2533,0.5057,-0.0049,0.002,0.1916,0.00097,0.022,60.0
25023.7,1389056,1358,1.537,0.2537,0.5057,-0.0058,0.0043,0.3882,0.00107,0.012,56.5
25040.9,1390080,1359,1.537,0.2537,0.5057,-0.0065,0.0011,0.2212,0.00322,0.0354,60.1
25060.2,1391104,1360,1.549,0.2549,0.5057,-0.0115,0.0098,0.4104,0.00612,0.0496,53.4
25079.5,1392128,1361,1.534,0.2534,0.5057,-0.0117,0.0191,0.3639,0.00823,0.0542,53.4
25096.8,1393152,1362,1.534,0.2534,0.5057,-0.0086,0.0018,0.2718,0.01518,0.0352,60.0
25115.0,1394176,1363,1.539,0.2539,0.5057,-0.004,0.003,0.2967,0.0038,0.0239,56.5
25134.3,1395200,1364,1.523,0.2523,0.5057,-0.0126,0.0157,0.3454,0.01662,0.0869,53.5
25151.6,1396224,1365,1.523,0.2523,0.5057,-0.0048,0.002,0.2829,-0.0011,0.021,60.0
25168.8,1397248,1366,1.523,0.2523,0.5057,-0.004,0.0048,0.3358,0.00912,0.0332,60.0
25187.1,1398272,1367,1.531,0.2531,0.5057,-0.013,0.0081,0.4232,0.00476,0.0542,56.5
25204.3,1399296,1368,1.531,0.2531,0.5057,-0.005,0.0013,0.209,-0.00035,0.0261,60.0
25222.6,1400320,1369,1.533,0.2533,0.5057,-0.0077,0.0074,0.4182,0.00178,0.0134,56.5
25240.8,1401344,1370,1.521,0.2521,0.5057,-0.003,0.0039,0.3435,-0.0012,0.0042,56.6
25259.1,1402368,1371,1.533,0.2533,0.5057,-0.0024,0.0054,0.2734,-0.00069,0.0081,56.6
25276.3,1403392,1372,1.533,0.2533,0.5057,-0.0051,0.0013,0.257,0.0023,0.0093,60.0
25294.6,1404416,1373,1.527,0.2527,0.5057,-0.0056,0.0075,0.3673,0.00147,0.0107,56.5
25311.8,1405440,1374,1.527,0.2527,0.5057,-0.0074,0.0008,0.1889,0.00333,0.0281,60.0
25330.1,1406464,1375,1.529,0.2529,0.5057,-0.0074,0.0028,0.413,0.00074,0.0298,56.5
25347.3,1407488,1376,1.529,0.2529,0.5057,-0.0067,0.0007,0.1575,0.00185,0.0244,60.1
25365.6,1408512,1377,1.533,0.2533,0.5057,-0.0083,0.0078,0.4466,0.00333,0.0251,56.5
25382.8,1409536,1378,1.533,0.2533,0.5057,-0.0065,0.0007,0.1996,0.00329,0.0251,60.0
25400.0,1410560,1379,1.533,0.2533,0.5057,-0.006,0.0037,0.4172,0.00228,0.0215,60.0
25422.1,1411584,1380,1.539,0.2539,0.5241,-0.0086,0.0175,0.3603,-0.00031,0.0532,46.7
25439.3,1412608,1381,1.539,0.2539,0.5241,-0.0072,0.0008,0.2384,0.00389,0.0247,60.1
